t(sec),motion_index,freeze,cohort_id,day
124.93,4.45,1.0,ptsd3_2,recall1
125.2,3.45,1.0,ptsd3_2,recall1
125.46,6.14,1.0,ptsd3_2,recall1
125.73,5.03,1.0,ptsd3_2,recall1
126.0,84.38,0.0,ptsd3_2,recall1
126.27,137.96,0.0,ptsd3_2,recall1
126.53,93.33,0.0,ptsd3_2,recall1
126.8,126.17,0.0,ptsd3_2,recall1
127.07,87.51,0.0,ptsd3_2,recall1
127.33,144.15,0.0,ptsd3_2,recall1
127.6,91.51,0.0,ptsd3_2,recall1
127.87,103.59,0.0,ptsd3_2,recall1
128.13,124.5,0.0,ptsd3_2,recall1
128.4,204.25,0.0,ptsd3_2,recall1
128.67,202.15,0.0,ptsd3_2,recall1
128.94,156.48,0.0,ptsd3_2,recall1
129.2,2.86,1.0,ptsd3_2,recall1
129.47,17.64,1.0,ptsd3_2,recall1
129.74,203.48,0.0,ptsd3_2,recall1
130.0,128.18,0.0,ptsd3_2,recall1
130.27,145.02,0.0,ptsd3_2,recall1
130.54,48.58,0.0,ptsd3_2,recall1
130.8,32.03,0.0,ptsd3_2,recall1
131.07,54.99,0.0,ptsd3_2,recall1
131.34,113.45,0.0,ptsd3_2,recall1
131.6,65.49,0.0,ptsd3_2,recall1
131.87,66.53,0.0,ptsd3_2,recall1
132.14,99.35,0.0,ptsd3_2,recall1
132.4,134.56,0.0,ptsd3_2,recall1
132.67,106.31,0.0,ptsd3_2,recall1
132.94,139.73,0.0,ptsd3_2,recall1
133.21,149.87,0.0,ptsd3_2,recall1
133.47,126.86,0.0,ptsd3_2,recall1
133.74,87.29,0.0,ptsd3_2,recall1
134.01,102.73,0.0,ptsd3_2,recall1
134.27,64.5,0.0,ptsd3_2,recall1
134.54,71.46,0.0,ptsd3_2,recall1
134.81,66.34,0.0,ptsd3_2,recall1
135.08,66.21,0.0,ptsd3_2,recall1
135.34,52.97,0.0,ptsd3_2,recall1
135.61,90.87,0.0,ptsd3_2,recall1
135.87,138.36,0.0,ptsd3_2,recall1
136.14,142.68,0.0,ptsd3_2,recall1
136.41,138.91,0.0,ptsd3_2,recall1
136.68,175.22,0.0,ptsd3_2,recall1
136.94,78.65,0.0,ptsd3_2,recall1
137.21,121.36,0.0,ptsd3_2,recall1
137.48,80.54,0.0,ptsd3_2,recall1
137.74,68.59,0.0,ptsd3_2,recall1
138.01,97.47,0.0,ptsd3_2,recall1
138.28,97.99,0.0,ptsd3_2,recall1
138.55,80.8,0.0,ptsd3_2,recall1
138.81,83.47,0.0,ptsd3_2,recall1
139.08,62.04,0.0,ptsd3_2,recall1
139.35,62.01,0.0,ptsd3_2,recall1
139.61,78.47,0.0,ptsd3_2,recall1
139.88,53.17,0.0,ptsd3_2,recall1
140.15,64.25,0.0,ptsd3_2,recall1
140.41,82.01,0.0,ptsd3_2,recall1
140.68,50.14,0.0,ptsd3_2,recall1
140.95,93.56,0.0,ptsd3_2,recall1
141.21,37.8,0.0,ptsd3_2,recall1
141.48,5.36,1.0,ptsd3_2,recall1
141.75,7.11,1.0,ptsd3_2,recall1
142.02,3.34,1.0,ptsd3_2,recall1
142.28,159.86,0.0,ptsd3_2,recall1
142.55,199.11,0.0,ptsd3_2,recall1
142.82,12.64,1.0,ptsd3_2,recall1
143.08,5.43,1.0,ptsd3_2,recall1
143.35,3.02,1.0,ptsd3_2,recall1
143.62,100.05,0.0,ptsd3_2,recall1
143.88,92.39,0.0,ptsd3_2,recall1
144.15,87.52,0.0,ptsd3_2,recall1
144.42,98.88,0.0,ptsd3_2,recall1
144.69,76.79,0.0,ptsd3_2,recall1
144.95,50.66,0.0,ptsd3_2,recall1
145.22,58.64,0.0,ptsd3_2,recall1
145.49,60.42,0.0,ptsd3_2,recall1
145.75,95.09,0.0,ptsd3_2,recall1
146.02,97.15,0.0,ptsd3_2,recall1
146.29,150.48,0.0,ptsd3_2,recall1
146.55,9.69,1.0,ptsd3_2,recall1
146.82,4.68,1.0,ptsd3_2,recall1
147.09,4.28,1.0,ptsd3_2,recall1
147.35,2.93,1.0,ptsd3_2,recall1
147.62,92.44,0.0,ptsd3_2,recall1
147.89,81.91,0.0,ptsd3_2,recall1
148.16,118.16,0.0,ptsd3_2,recall1
148.42,71.79,0.0,ptsd3_2,recall1
148.69,57.72,0.0,ptsd3_2,recall1
148.96,52.01,0.0,ptsd3_2,recall1
149.22,136.21,0.0,ptsd3_2,recall1
149.49,226.88,0.0,ptsd3_2,recall1
149.76,86.37,0.0,ptsd3_2,recall1
150.02,260.98,0.0,ptsd3_2,recall1
150.29,41.11,0.0,ptsd3_2,recall1
150.56,47.62,0.0,ptsd3_2,recall1
150.83,72.28,0.0,ptsd3_2,recall1
151.09,73.49,0.0,ptsd3_2,recall1
151.36,142.24,0.0,ptsd3_2,recall1
151.63,136.89,0.0,ptsd3_2,recall1
151.89,4.35,1.0,ptsd3_2,recall1
152.16,3.73,1.0,ptsd3_2,recall1
152.43,3.81,1.0,ptsd3_2,recall1
152.69,15.95,1.0,ptsd3_2,recall1
152.96,156.68,0.0,ptsd3_2,recall1
153.23,196.24,0.0,ptsd3_2,recall1
153.49,155.01,0.0,ptsd3_2,recall1
153.76,158.06,0.0,ptsd3_2,recall1
154.03,163.89,0.0,ptsd3_2,recall1
154.29,118.37,0.0,ptsd3_2,recall1
154.56,59.92,0.0,ptsd3_2,recall1
154.83,53.61,0.0,ptsd3_2,recall1
155.1,110.8,0.0,ptsd3_2,recall1
155.36,83.32,0.0,ptsd3_2,recall1
155.63,93.98,0.0,ptsd3_2,recall1
155.9,82.28,0.0,ptsd3_2,recall1
156.16,56.98,0.0,ptsd3_2,recall1
156.43,54.77,0.0,ptsd3_2,recall1
156.7,62.39,0.0,ptsd3_2,recall1
156.96,64.09,0.0,ptsd3_2,recall1
157.23,74.12,0.0,ptsd3_2,recall1
157.5,78.14,0.0,ptsd3_2,recall1
157.77,46.9,0.0,ptsd3_2,recall1
158.03,73.54,0.0,ptsd3_2,recall1
158.3,88.76,0.0,ptsd3_2,recall1
158.57,110.83,0.0,ptsd3_2,recall1
158.83,101.72,0.0,ptsd3_2,recall1
159.1,170.9,0.0,ptsd3_2,recall1
159.37,113.03,0.0,ptsd3_2,recall1
159.63,8.27,1.0,ptsd3_2,recall1
159.9,3.0,1.0,ptsd3_2,recall1
160.17,3.08,1.0,ptsd3_2,recall1
160.43,3.2,1.0,ptsd3_2,recall1
160.7,3.23,1.0,ptsd3_2,recall1
160.97,3.33,1.0,ptsd3_2,recall1
161.24,2.94,1.0,ptsd3_2,recall1
161.5,4.89,1.0,ptsd3_2,recall1
161.77,3.2,1.0,ptsd3_2,recall1
162.04,4.77,1.0,ptsd3_2,recall1
162.3,3.27,1.0,ptsd3_2,recall1
162.57,173.31,0.0,ptsd3_2,recall1
162.84,114.75,0.0,ptsd3_2,recall1
163.1,62.95,0.0,ptsd3_2,recall1
163.37,63.77,0.0,ptsd3_2,recall1
163.64,72.93,0.0,ptsd3_2,recall1
163.9,78.81,0.0,ptsd3_2,recall1
164.17,166.85,0.0,ptsd3_2,recall1
164.44,125.81,0.0,ptsd3_2,recall1
164.71,177.3,0.0,ptsd3_2,recall1
164.97,122.68,0.0,ptsd3_2,recall1
165.24,117.78,0.0,ptsd3_2,recall1
165.51,99.59,0.0,ptsd3_2,recall1
165.77,151.7,0.0,ptsd3_2,recall1
166.04,196.47,0.0,ptsd3_2,recall1
166.31,7.6,1.0,ptsd3_2,recall1
166.57,3.94,1.0,ptsd3_2,recall1
166.84,7.07,1.0,ptsd3_2,recall1
167.11,3.28,1.0,ptsd3_2,recall1
167.37,11.52,1.0,ptsd3_2,recall1
167.64,4.26,1.0,ptsd3_2,recall1
167.91,146.03,0.0,ptsd3_2,recall1
168.18,173.38,0.0,ptsd3_2,recall1
168.44,139.5,0.0,ptsd3_2,recall1
168.71,98.02,0.0,ptsd3_2,recall1
168.98,119.55,0.0,ptsd3_2,recall1
169.24,6.27,1.0,ptsd3_2,recall1
169.51,5.12,1.0,ptsd3_2,recall1
169.78,8.77,1.0,ptsd3_2,recall1
170.04,4.42,1.0,ptsd3_2,recall1
170.31,6.81,1.0,ptsd3_2,recall1
170.58,7.64,1.0,ptsd3_2,recall1
170.85,124.93,0.0,ptsd3_2,recall1
171.11,112.92,0.0,ptsd3_2,recall1
171.38,115.48,0.0,ptsd3_2,recall1
171.65,115.03,0.0,ptsd3_2,recall1
171.91,112.22,0.0,ptsd3_2,recall1
172.18,126.37,0.0,ptsd3_2,recall1
172.45,158.3,0.0,ptsd3_2,recall1
172.71,4.18,1.0,ptsd3_2,recall1
172.98,3.16,1.0,ptsd3_2,recall1
173.25,5.3,1.0,ptsd3_2,recall1
173.51,129.25,0.0,ptsd3_2,recall1
173.78,146.19,0.0,ptsd3_2,recall1
174.05,199.89,0.0,ptsd3_2,recall1
174.32,148.34,0.0,ptsd3_2,recall1
174.58,4.05,1.0,ptsd3_2,recall1
174.85,107.91,0.0,ptsd3_2,recall1
175.12,162.43,0.0,ptsd3_2,recall1
175.38,128.9,0.0,ptsd3_2,recall1
175.65,253.1,0.0,ptsd3_2,recall1
175.92,70.76,0.0,ptsd3_2,recall1
176.18,4.67,1.0,ptsd3_2,recall1
176.45,3.7,1.0,ptsd3_2,recall1
176.72,2.78,1.0,ptsd3_2,recall1
176.99,3.15,1.0,ptsd3_2,recall1
177.25,5.05,1.0,ptsd3_2,recall1
177.52,31.87,0.0,ptsd3_2,recall1
177.79,143.1,0.0,ptsd3_2,recall1
178.05,88.58,0.0,ptsd3_2,recall1
178.32,82.99,0.0,ptsd3_2,recall1
178.59,59.79,0.0,ptsd3_2,recall1
178.85,98.14,0.0,ptsd3_2,recall1
179.12,136.49,0.0,ptsd3_2,recall1
179.39,97.01,0.0,ptsd3_2,recall1
179.65,85.65,0.0,ptsd3_2,recall1
179.92,120.5,0.0,ptsd3_2,recall1
180.19,135.55,0.0,ptsd3_2,recall1
180.46,113.97,0.0,ptsd3_2,recall1
180.72,119.37,0.0,ptsd3_2,recall1
180.99,153.64,0.0,ptsd3_2,recall1
181.26,97.32,0.0,ptsd3_2,recall1
181.52,83.4,0.0,ptsd3_2,recall1
181.79,67.16,0.0,ptsd3_2,recall1
182.06,64.84,0.0,ptsd3_2,recall1
182.32,111.82,0.0,ptsd3_2,recall1
182.59,109.2,0.0,ptsd3_2,recall1
182.86,91.81,0.0,ptsd3_2,recall1
183.12,105.68,0.0,ptsd3_2,recall1
183.39,101.13,0.0,ptsd3_2,recall1
183.66,87.6,0.0,ptsd3_2,recall1
183.93,102.66,0.0,ptsd3_2,recall1
184.19,95.38,0.0,ptsd3_2,recall1
184.46,119.41,0.0,ptsd3_2,recall1
184.73,30.75,0.0,ptsd3_2,recall1
184.99,35.37,0.0,ptsd3_2,recall1
185.26,119.64,0.0,ptsd3_2,recall1
185.53,114.02,0.0,ptsd3_2,recall1
185.79,122.74,0.0,ptsd3_2,recall1
186.06,65.21,0.0,ptsd3_2,recall1
186.33,100.37,0.0,ptsd3_2,recall1
186.59,89.35,0.0,ptsd3_2,recall1
186.86,70.36,0.0,ptsd3_2,recall1
187.13,71.01,0.0,ptsd3_2,recall1
187.4,66.17,0.0,ptsd3_2,recall1
187.66,88.68,0.0,ptsd3_2,recall1
187.93,89.31,0.0,ptsd3_2,recall1
188.2,92.71,0.0,ptsd3_2,recall1
188.46,147.32,0.0,ptsd3_2,recall1
188.73,94.2,0.0,ptsd3_2,recall1
189.0,99.62,0.0,ptsd3_2,recall1
189.26,144.47,0.0,ptsd3_2,recall1
189.53,111.32,0.0,ptsd3_2,recall1
189.8,104.22,0.0,ptsd3_2,recall1
190.07,107.86,0.0,ptsd3_2,recall1
190.33,99.09,0.0,ptsd3_2,recall1
190.6,131.54,0.0,ptsd3_2,recall1
190.87,107.73,0.0,ptsd3_2,recall1
191.13,278.48,0.0,ptsd3_2,recall1
191.4,219.2,0.0,ptsd3_2,recall1
191.67,122.32,0.0,ptsd3_2,recall1
191.93,206.86,0.0,ptsd3_2,recall1
192.2,118.21,0.0,ptsd3_2,recall1
192.47,114.01,0.0,ptsd3_2,recall1
192.73,102.09,0.0,ptsd3_2,recall1
193.0,72.47,0.0,ptsd3_2,recall1
193.27,160.12,0.0,ptsd3_2,recall1
193.54,161.65,0.0,ptsd3_2,recall1
193.8,123.46,0.0,ptsd3_2,recall1
194.07,255.39,0.0,ptsd3_2,recall1
194.34,250.05,0.0,ptsd3_2,recall1
194.6,99.34,0.0,ptsd3_2,recall1
194.87,168.73,0.0,ptsd3_2,recall1
195.14,139.86,0.0,ptsd3_2,recall1
195.4,141.17,0.0,ptsd3_2,recall1
195.67,129.02,0.0,ptsd3_2,recall1
195.94,111.62,0.0,ptsd3_2,recall1
196.21,176.46,0.0,ptsd3_2,recall1
196.47,222.57,0.0,ptsd3_2,recall1
196.74,105.09,0.0,ptsd3_2,recall1
197.01,136.87,0.0,ptsd3_2,recall1
197.27,98.0,0.0,ptsd3_2,recall1
197.54,217.41,0.0,ptsd3_2,recall1
197.81,116.08,0.0,ptsd3_2,recall1
198.07,136.05,0.0,ptsd3_2,recall1
198.34,133.6,0.0,ptsd3_2,recall1
198.61,125.89,0.0,ptsd3_2,recall1
198.87,226.85,0.0,ptsd3_2,recall1
199.14,159.56,0.0,ptsd3_2,recall1
199.41,155.8,0.0,ptsd3_2,recall1
199.68,142.45,0.0,ptsd3_2,recall1
199.94,178.48,0.0,ptsd3_2,recall1
200.21,163.44,0.0,ptsd3_2,recall1
200.48,180.02,0.0,ptsd3_2,recall1
200.74,121.89,0.0,ptsd3_2,recall1
201.01,187.31,0.0,ptsd3_2,recall1
201.28,241.63,0.0,ptsd3_2,recall1
201.54,175.6,0.0,ptsd3_2,recall1
201.81,149.18,0.0,ptsd3_2,recall1
202.08,109.79,0.0,ptsd3_2,recall1
202.35,120.6,0.0,ptsd3_2,recall1
202.61,135.95,0.0,ptsd3_2,recall1
202.88,178.73,0.0,ptsd3_2,recall1
203.15,146.52,0.0,ptsd3_2,recall1
203.41,85.56,0.0,ptsd3_2,recall1
203.68,96.22,0.0,ptsd3_2,recall1
203.95,213.22,0.0,ptsd3_2,recall1
204.21,186.9,0.0,ptsd3_2,recall1
204.48,164.38,0.0,ptsd3_2,recall1
204.75,116.03,0.0,ptsd3_2,recall1
205.01,217.58,0.0,ptsd3_2,recall1
205.28,56.86,0.0,ptsd3_2,recall1
205.55,114.04,0.0,ptsd3_2,recall1
205.82,89.02,0.0,ptsd3_2,recall1
206.08,85.17,0.0,ptsd3_2,recall1
206.35,97.55,0.0,ptsd3_2,recall1
206.62,78.68,0.0,ptsd3_2,recall1
206.88,84.55,0.0,ptsd3_2,recall1
207.15,210.81,0.0,ptsd3_2,recall1
207.42,174.77,0.0,ptsd3_2,recall1
207.68,138.18,0.0,ptsd3_2,recall1
207.95,140.61,0.0,ptsd3_2,recall1
208.22,149.8,0.0,ptsd3_2,recall1
208.48,40.96,0.0,ptsd3_2,recall1
208.75,8.57,1.0,ptsd3_2,recall1
209.02,3.24,1.0,ptsd3_2,recall1
209.29,6.49,1.0,ptsd3_2,recall1
209.55,4.27,1.0,ptsd3_2,recall1
209.82,11.49,1.0,ptsd3_2,recall1
210.09,5.31,1.0,ptsd3_2,recall1
210.35,144.21,0.0,ptsd3_2,recall1
210.62,115.67,0.0,ptsd3_2,recall1
210.89,102.44,0.0,ptsd3_2,recall1
211.15,95.17,0.0,ptsd3_2,recall1
211.42,154.59,0.0,ptsd3_2,recall1
211.69,139.64,0.0,ptsd3_2,recall1
211.96,154.66,0.0,ptsd3_2,recall1
212.22,248.63,0.0,ptsd3_2,recall1
212.49,227.94,0.0,ptsd3_2,recall1
212.76,275.47,0.0,ptsd3_2,recall1
213.02,49.75,0.0,ptsd3_2,recall1
213.29,229.54,0.0,ptsd3_2,recall1
213.56,125.96,0.0,ptsd3_2,recall1
213.82,169.68,0.0,ptsd3_2,recall1
214.09,205.28,0.0,ptsd3_2,recall1
214.36,252.52,0.0,ptsd3_2,recall1
214.62,15.37,1.0,ptsd3_2,recall1
214.89,6.52,1.0,ptsd3_2,recall1
215.16,209.8,0.0,ptsd3_2,recall1
215.42,25.63,1.0,ptsd3_2,recall1
215.69,24.15,1.0,ptsd3_2,recall1
215.96,35.52,0.0,ptsd3_2,recall1
216.23,7.34,1.0,ptsd3_2,recall1
216.49,30.27,0.0,ptsd3_2,recall1
216.76,22.66,1.0,ptsd3_2,recall1
217.03,15.77,1.0,ptsd3_2,recall1
217.29,24.74,1.0,ptsd3_2,recall1
217.56,60.29,0.0,ptsd3_2,recall1
217.83,185.48,0.0,ptsd3_2,recall1
218.1,108.63,0.0,ptsd3_2,recall1
218.36,21.27,1.0,ptsd3_2,recall1
218.63,85.17,0.0,ptsd3_2,recall1
218.9,24.22,1.0,ptsd3_2,recall1
219.16,142.28,0.0,ptsd3_2,recall1
219.43,29.8,0.0,ptsd3_2,recall1
219.7,150.84,0.0,ptsd3_2,recall1
219.96,6.82,1.0,ptsd3_2,recall1
220.23,192.81,0.0,ptsd3_2,recall1
220.5,44.1,0.0,ptsd3_2,recall1
220.76,98.44,0.0,ptsd3_2,recall1
221.03,73.43,0.0,ptsd3_2,recall1
221.3,10.86,1.0,ptsd3_2,recall1
221.56,38.42,0.0,ptsd3_2,recall1
221.83,41.81,0.0,ptsd3_2,recall1
222.1,24.26,1.0,ptsd3_2,recall1
222.37,150.77,0.0,ptsd3_2,recall1
222.63,182.39,0.0,ptsd3_2,recall1
222.9,22.02,1.0,ptsd3_2,recall1
223.17,25.23,1.0,ptsd3_2,recall1
223.43,32.29,0.0,ptsd3_2,recall1
223.7,56.48,0.0,ptsd3_2,recall1
223.97,19.21,1.0,ptsd3_2,recall1
224.24,15.0,1.0,ptsd3_2,recall1
224.5,73.23,0.0,ptsd3_2,recall1
224.77,71.14,0.0,ptsd3_2,recall1
225.04,18.73,1.0,ptsd3_2,recall1
225.3,142.07,0.0,ptsd3_2,recall1
225.57,103.75,0.0,ptsd3_2,recall1
225.84,106.11,0.0,ptsd3_2,recall1
226.1,189.02,0.0,ptsd3_2,recall1
226.37,97.21,0.0,ptsd3_2,recall1
226.64,62.63,0.0,ptsd3_2,recall1
226.9,158.84,0.0,ptsd3_2,recall1
227.17,99.93,0.0,ptsd3_2,recall1
227.44,53.64,0.0,ptsd3_2,recall1
227.7,5.04,1.0,ptsd3_2,recall1
227.97,3.81,1.0,ptsd3_2,recall1
228.24,3.04,1.0,ptsd3_2,recall1
228.51,3.1,1.0,ptsd3_2,recall1
228.77,7.25,1.0,ptsd3_2,recall1
229.04,3.11,1.0,ptsd3_2,recall1
229.3,3.19,1.0,ptsd3_2,recall1
229.57,3.09,1.0,ptsd3_2,recall1
229.84,4.13,1.0,ptsd3_2,recall1
230.11,26.99,1.0,ptsd3_2,recall1
230.37,114.74,0.0,ptsd3_2,recall1
230.64,107.63,0.0,ptsd3_2,recall1
230.91,170.66,0.0,ptsd3_2,recall1
231.17,124.86,0.0,ptsd3_2,recall1
231.44,53.9,0.0,ptsd3_2,recall1
231.71,125.6,0.0,ptsd3_2,recall1
231.98,117.05,0.0,ptsd3_2,recall1
232.24,129.51,0.0,ptsd3_2,recall1
232.51,123.72,0.0,ptsd3_2,recall1
232.78,32.67,0.0,ptsd3_2,recall1
233.04,125.26,0.0,ptsd3_2,recall1
233.31,49.31,0.0,ptsd3_2,recall1
233.58,206.2,0.0,ptsd3_2,recall1
233.84,23.24,1.0,ptsd3_2,recall1
234.11,138.46,0.0,ptsd3_2,recall1
234.38,107.66,0.0,ptsd3_2,recall1
234.65,105.18,0.0,ptsd3_2,recall1
234.91,10.21,1.0,ptsd3_2,recall1
235.18,2.9,1.0,ptsd3_2,recall1
235.45,3.19,1.0,ptsd3_2,recall1
235.71,2.9,1.0,ptsd3_2,recall1
235.98,5.67,1.0,ptsd3_2,recall1
236.24,4.36,1.0,ptsd3_2,recall1
236.51,3.11,1.0,ptsd3_2,recall1
236.78,3.75,1.0,ptsd3_2,recall1
237.05,4.31,1.0,ptsd3_2,recall1
237.31,155.06,0.0,ptsd3_2,recall1
237.58,88.53,0.0,ptsd3_2,recall1
237.85,54.57,0.0,ptsd3_2,recall1
238.12,38.6,0.0,ptsd3_2,recall1
238.38,43.48,0.0,ptsd3_2,recall1
238.65,41.16,0.0,ptsd3_2,recall1
238.92,68.92,0.0,ptsd3_2,recall1
239.18,83.2,0.0,ptsd3_2,recall1
239.45,80.25,0.0,ptsd3_2,recall1
239.72,81.33,0.0,ptsd3_2,recall1
239.98,83.6,0.0,ptsd3_2,recall1
240.25,48.57,0.0,ptsd3_2,recall1
240.52,68.62,0.0,ptsd3_2,recall1
240.78,61.12,0.0,ptsd3_2,recall1
241.09,89.66,0.0,ptsd3_2,recall1
241.32,49.85,0.0,ptsd3_2,recall1
241.58,55.06,0.0,ptsd3_2,recall1
241.85,52.6,0.0,ptsd3_2,recall1
242.12,76.83,0.0,ptsd3_2,recall1
242.39,60.15,0.0,ptsd3_2,recall1
242.65,47.67,0.0,ptsd3_2,recall1
242.92,65.15,0.0,ptsd3_2,recall1
243.19,84.02,0.0,ptsd3_2,recall1
243.45,100.84,0.0,ptsd3_2,recall1
243.72,140.25,0.0,ptsd3_2,recall1
243.99,157.96,0.0,ptsd3_2,recall1
244.26,105.82,0.0,ptsd3_2,recall1
244.52,98.29,0.0,ptsd3_2,recall1
244.79,97.51,0.0,ptsd3_2,recall1
245.06,97.16,0.0,ptsd3_2,recall1
245.32,94.98,0.0,ptsd3_2,recall1
245.59,106.21,0.0,ptsd3_2,recall1
245.86,156.01,0.0,ptsd3_2,recall1
246.12,104.08,0.0,ptsd3_2,recall1
246.39,60.9,0.0,ptsd3_2,recall1
246.66,94.26,0.0,ptsd3_2,recall1
246.92,54.05,0.0,ptsd3_2,recall1
247.19,96.12,0.0,ptsd3_2,recall1
247.46,42.85,0.0,ptsd3_2,recall1
247.73,59.06,0.0,ptsd3_2,recall1
247.99,61.09,0.0,ptsd3_2,recall1
248.26,67.3,0.0,ptsd3_2,recall1
248.53,62.97,0.0,ptsd3_2,recall1
248.79,110.71,0.0,ptsd3_2,recall1
249.06,49.46,0.0,ptsd3_2,recall1
249.33,87.83,0.0,ptsd3_2,recall1
249.59,107.16,0.0,ptsd3_2,recall1
249.86,82.39,0.0,ptsd3_2,recall1
250.13,96.11,0.0,ptsd3_2,recall1
250.39,201.86,0.0,ptsd3_2,recall1
250.66,28.1,0.0,ptsd3_2,recall1
250.93,90.29,0.0,ptsd3_2,recall1
251.2,89.3,0.0,ptsd3_2,recall1
251.46,94.11,0.0,ptsd3_2,recall1
251.73,81.95,0.0,ptsd3_2,recall1
251.99,67.97,0.0,ptsd3_2,recall1
252.26,107.51,0.0,ptsd3_2,recall1
252.53,131.2,0.0,ptsd3_2,recall1
252.8,129.03,0.0,ptsd3_2,recall1
253.06,83.31,0.0,ptsd3_2,recall1
253.33,8.12,1.0,ptsd3_2,recall1
253.6,23.76,1.0,ptsd3_2,recall1
253.87,3.14,1.0,ptsd3_2,recall1
254.13,3.36,1.0,ptsd3_2,recall1
254.4,7.86,1.0,ptsd3_2,recall1
254.67,5.85,1.0,ptsd3_2,recall1
254.93,4.11,1.0,ptsd3_2,recall1
255.2,140.76,0.0,ptsd3_2,recall1
255.47,76.58,0.0,ptsd3_2,recall1
255.73,58.62,0.0,ptsd3_2,recall1
256.0,75.93,0.0,ptsd3_2,recall1
256.27,99.59,0.0,ptsd3_2,recall1
256.54,61.15,0.0,ptsd3_2,recall1
256.8,82.63,0.0,ptsd3_2,recall1
257.07,101.09,0.0,ptsd3_2,recall1
257.33,19.3,1.0,ptsd3_2,recall1
257.6,144.87,0.0,ptsd3_2,recall1
257.87,49.08,0.0,ptsd3_2,recall1
258.14,37.86,0.0,ptsd3_2,recall1
258.4,5.44,1.0,ptsd3_2,recall1
258.67,3.59,1.0,ptsd3_2,recall1
258.94,3.67,1.0,ptsd3_2,recall1
259.2,3.5,1.0,ptsd3_2,recall1
259.47,50.31,0.0,ptsd3_2,recall1
259.74,125.36,0.0,ptsd3_2,recall1
260.01,71.55,0.0,ptsd3_2,recall1
260.27,71.59,0.0,ptsd3_2,recall1
260.54,90.9,0.0,ptsd3_2,recall1
260.81,132.69,0.0,ptsd3_2,recall1
261.07,81.22,0.0,ptsd3_2,recall1
261.34,56.25,0.0,ptsd3_2,recall1
261.61,92.71,0.0,ptsd3_2,recall1
261.87,148.23,0.0,ptsd3_2,recall1
262.14,130.56,0.0,ptsd3_2,recall1
262.41,4.42,1.0,ptsd3_2,recall1
262.67,137.47,0.0,ptsd3_2,recall1
262.94,105.11,0.0,ptsd3_2,recall1
263.21,70.07,0.0,ptsd3_2,recall1
263.48,91.89,0.0,ptsd3_2,recall1
263.74,88.52,0.0,ptsd3_2,recall1
264.01,60.69,0.0,ptsd3_2,recall1
264.28,13.58,1.0,ptsd3_2,recall1
264.54,4.04,1.0,ptsd3_2,recall1
264.81,3.03,1.0,ptsd3_2,recall1
265.08,3.51,1.0,ptsd3_2,recall1
265.34,4.49,1.0,ptsd3_2,recall1
265.61,69.82,0.0,ptsd3_2,recall1
265.88,54.67,0.0,ptsd3_2,recall1
266.14,57.92,0.0,ptsd3_2,recall1
266.41,82.88,0.0,ptsd3_2,recall1
266.68,67.21,0.0,ptsd3_2,recall1
266.95,81.76,0.0,ptsd3_2,recall1
267.21,74.74,0.0,ptsd3_2,recall1
267.48,94.52,0.0,ptsd3_2,recall1
267.75,149.34,0.0,ptsd3_2,recall1
268.01,192.35,0.0,ptsd3_2,recall1
268.28,148.08,0.0,ptsd3_2,recall1
268.55,14.74,1.0,ptsd3_2,recall1
268.81,5.17,1.0,ptsd3_2,recall1
269.08,197.4,0.0,ptsd3_2,recall1
269.35,83.27,0.0,ptsd3_2,recall1
269.61,189.96,0.0,ptsd3_2,recall1
269.88,143.04,0.0,ptsd3_2,recall1
270.15,201.79,0.0,ptsd3_2,recall1
270.41,26.3,1.0,ptsd3_2,recall1
270.68,4.13,1.0,ptsd3_2,recall1
270.95,77.83,0.0,ptsd3_2,recall1
271.22,95.5,0.0,ptsd3_2,recall1
271.48,13.7,1.0,ptsd3_2,recall1
271.75,6.3,1.0,ptsd3_2,recall1
272.02,4.87,1.0,ptsd3_2,recall1
272.28,11.9,1.0,ptsd3_2,recall1
272.55,10.07,1.0,ptsd3_2,recall1
272.82,4.55,1.0,ptsd3_2,recall1
273.08,3.24,1.0,ptsd3_2,recall1
273.35,3.24,1.0,ptsd3_2,recall1
273.62,3.73,1.0,ptsd3_2,recall1
273.89,112.33,0.0,ptsd3_2,recall1
274.15,112.9,0.0,ptsd3_2,recall1
274.42,207.25,0.0,ptsd3_2,recall1
274.69,148.38,0.0,ptsd3_2,recall1
274.95,91.89,0.0,ptsd3_2,recall1
275.22,81.01,0.0,ptsd3_2,recall1
275.49,152.01,0.0,ptsd3_2,recall1
275.75,127.12,0.0,ptsd3_2,recall1
276.02,136.67,0.0,ptsd3_2,recall1
276.29,31.28,0.0,ptsd3_2,recall1
276.55,3.7,1.0,ptsd3_2,recall1
276.82,4.4,1.0,ptsd3_2,recall1
277.09,113.92,0.0,ptsd3_2,recall1
277.36,172.14,0.0,ptsd3_2,recall1
277.62,158.9,0.0,ptsd3_2,recall1
277.89,233.93,0.0,ptsd3_2,recall1
278.16,90.44,0.0,ptsd3_2,recall1
278.42,37.54,0.0,ptsd3_2,recall1
278.69,111.98,0.0,ptsd3_2,recall1
278.96,69.43,0.0,ptsd3_2,recall1
279.23,16.18,1.0,ptsd3_2,recall1
279.49,4.68,1.0,ptsd3_2,recall1
279.76,4.32,1.0,ptsd3_2,recall1
280.03,11.98,1.0,ptsd3_2,recall1
